TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,LOGICAL_NAME,ORDINAL_POSITION,COLUMN_DEFAULT,IS_NULLABLE,DATA_TYPE,KEY_POSITION,DESCRIPTION
,inventory_transfer_achievement,transfer_in_achievement_section_allocation,update_cause,最終更新契機,9,,YES,varchar(32),,機能名
,inventory_transfer_achievement,transfer_in_achievement_section_allocation,version,バージョン,10,,YES,bigint,,楽観ロック用
,inventory_transfer_achievement,transfer_out_achievement_header,id,id,1,,NO,*id,1,
,inventory_transfer_achievement,transfer_out_achievement_header,dispatching_number,出庫no,2,,NO,character varying(9),,
,inventory_transfer_achievement,transfer_out_achievement_header,dispatching_warehouse_id,出庫倉庫_id,3,,NO,*id_ref,,
,inventory_transfer_achievement,transfer_out_achievement_header,dispatching_inventory_section_id,出庫在庫部課_id,4,,NO,*id_ref,,
,inventory_transfer_achievement,transfer_out_achievement_header,recorded_date,計上日,5,,NO,date,,
,inventory_transfer_achievement,transfer_out_achievement_header,dispatching_date,出庫日,6,,NO,date,,
,inventory_transfer_achievement,transfer_out_achievement_header,note,摘要,7,,YES,character varying(40),,
,inventory_transfer_achievement,transfer_out_achievement_header,inventory_condition,在庫状態,8,,NO,warehouse.INVENTORY_CONDITION,,
,inventory_transfer_achievement,transfer_out_achievement_header,input_user,入力者,9,,YES,character varying(10),,
,inventory_transfer_achievement,transfer_out_achievement_header,create_date_time,作成日時,10,now(),YES,timestamp(6) without time zone,,
,inventory_transfer_achievement,transfer_out_achievement_header,created_at,登録日時,11,,YES,timestamp,,
,inventory_transfer_achievement,transfer_out_achievement_header,updated_at,最終更新日時,12,,YES,timestamp,,
,inventory_transfer_achievement,transfer_out_achievement_header,updated_by,最終更新者,13,,YES,bigint,,ユーザーアカウントテーブルのID
,inventory_transfer_achievement,transfer_out_achievement_header,update_cause,最終更新契機,14,,YES,varchar(32),,機能名
,inventory_transfer_achievement,transfer_out_achievement_header,version,バージョン,15,,YES,bigint,,楽観ロック用
,inventory_transfer_achievement,transfer_out_achievement_line,id,id,1,,NO,*id,1,
,inventory_transfer_achievement,transfer_out_achievement_line,transfer_out_achievement_header_id,移動出実績ヘッダー_id,2,,NO,*id_ref,,
,inventory_transfer_achievement,transfer_out_achievement_line,transfer_out_achievement_line_number,移動出実績行no,3,,NO,integer,,
,inventory_transfer_achievement,transfer_out_achievement_line,product_id,商品_id,4,,NO,*id_ref,,
,inventory_transfer_achievement,transfer_out_achievement_line,quantity,数量,5,,NO,integer,,
,inventory_transfer_achievement,transfer_out_achievement_line,unit_code,単位コード,6,,NO,product.UNIT_CODE,,
,inventory_transfer_achievement,transfer_out_achievement_line,unit_conversion_value,単位換算値,7,,NO,integer,,
,inventory_transfer_achievement,transfer_out_achievement_line,unit_price,単価,8,,NO,"numeric(11, 2)",,
,inventory_transfer_achievement,transfer_out_achievement_line,excluding_tax_amount,税抜金額,9,,NO,numeric(11),,
,inventory_transfer_achievement,transfer_out_achievement_line,remarks,備考,10,,YES,character varying(40),,
,inventory_transfer_achievement,transfer_out_achievement_line,product_attribute_id,商品属性_id,11,,NO,*id_ref,,
,inventory_transfer_achievement,transfer_out_achievement_line,input_user,入力者,12,,YES,character varying(10),,
,inventory_transfer_achievement,transfer_out_achievement_line,create_date_time,作成日時,13,now(),YES,timestamp(6) without time zone,,
,inventory_transfer_achievement,transfer_out_achievement_line,created_at,登録日時,14,,YES,timestamp,,
,inventory_transfer_achievement,transfer_out_achievement_line,updated_at,最終更新日時,15,,YES,timestamp,,
,inventory_transfer_achievement,transfer_out_achievement_line,updated_by,最終更新者,16,,YES,bigint,,ユーザーアカウントテーブルのID
,inventory_transfer_achievement,transfer_out_achievement_line,update_cause,最終更新契機,17,,YES,varchar(32),,機能名
,inventory_transfer_achievement,transfer_out_achievement_line,version,バージョン,18,,YES,bigint,,楽観ロック用
,inventory_transfer_achievement,transfer_out_achievement_line_except_quota,id,id,1,,NO,*id,1,
,inventory_transfer_achievement,transfer_out_achievement_line_except_quota,transfer_out_achievement_line_id,移動出実績明細_id,2,,NO,*id_ref,,
,inventory_transfer_achievement,transfer_out_achievement_line_except_quota,quota_designation_line_number,取置指定行no,3,,NO,integer,,
,inventory_transfer_achievement,transfer_out_achievement_line_except_quota,quantity,数量,4,,NO,integer,,
,inventory_transfer_achievement,transfer_out_achievement_line_except_quota,created_at,登録日時,5,,YES,timestamp,,
,inventory_transfer_achievement,transfer_out_achievement_line_except_quota,updated_at,最終更新日時,6,,YES,timestamp,,
,inventory_transfer_achievement,transfer_out_achievement_line_except_quota,updated_by,最終更新者,7,,YES,bigint,,ユーザーアカウントテーブルのID
,inventory_transfer_achievement,transfer_out_achievement_line_except_quota,update_cause,最終更新契機,8,,YES,varchar(32),,機能名
,inventory_transfer_achievement,transfer_out_achievement_line_except_quota,version,バージョン,9,,YES,bigint,,楽観ロック用
,inventory_transfer_achievement,transfer_out_achievement_line_product_attribute,id,id,1,,NO,*id,1,
,inventory_transfer_achievement,transfer_out_achievement_line_product_attribute,count_in_box,box入数,2,0,YES,integer,,
,inventory_transfer_achievement,transfer_out_achievement_line_product_attribute,count_in_carton,c/t入数,3,0,YES,integer,,
,inventory_transfer_achievement,transfer_out_achievement_line_product_attribute,retail_price,小売価格,4,,YES,numeric(9),,
,inventory_transfer_achievement,transfer_out_achievement_line_product_attribute,hp_category_lms_id,HPカテゴリー_大中小_id,5,,YES,*id_ref,,
,inventory_transfer_achievement,transfer_out_achievement_line_product_attribute,base_unit,ベース単位,6,,YES,product.UNIT_CODE,,
,inventory_transfer_achievement,transfer_out_achievement_line_product_attribute,created_at,登録日時,7,,YES,timestamp,,
,inventory_transfer_achievement,transfer_out_achievement_line_product_attribute,updated_at,最終更新日時,8,,YES,timestamp,,
,inventory_transfer_achievement,transfer_out_achievement_line_product_attribute,updated_by,最終更新者,9,,YES,bigint,,ユーザーアカウントテーブルのID
,inventory_transfer_achievement,transfer_out_achievement_line_product_attribute,update_cause,最終更新契機,10,,YES,varchar(32),,機能名
,inventory_transfer_achievement,transfer_out_achievement_line_product_attribute,version,バージョン,11,,YES,bigint,,楽観ロック用
,inventory_transfer_achievement,transfer_out_achievement_line_quota,id,id,1,,NO,*id,1,
,inventory_transfer_achievement,transfer_out_achievement_line_quota,transfer_out_achievement_line_id,移動出実績明細_id,2,,NO,*id_ref,,
,inventory_transfer_achievement,transfer_out_achievement_line_quota,quota_designation_line_number,取置指定行no,3,,NO,integer,,
,inventory_transfer_achievement,transfer_out_achievement_line_quota,quota_id,取置先_id,4,,NO,*id_ref,,
,inventory_transfer_achievement,transfer_out_achievement_line_quota,quantity,数量,5,,NO,integer,,
,inventory_transfer_achievement,transfer_out_achievement_line_quota,created_at,登録日時,6,,YES,timestamp,,
,inventory_transfer_achievement,transfer_out_achievement_line_quota,updated_at,最終更新日時,7,,YES,timestamp,,
,inventory_transfer_achievement,transfer_out_achievement_line_quota,updated_by,最終更新者,8,,YES,bigint,,ユーザーアカウントテーブルのID
,inventory_transfer_achievement,transfer_out_achievement_line_quota,update_cause,最終更新契機,9,,YES,varchar(32),,機能名
,inventory_transfer_achievement,transfer_out_achievement_line_quota,version,バージョン,10,,YES,bigint,,楽観ロック用
,inventory_transfer_achievement,transit_status,id,id,1,,NO,*id,1,
,inventory_transfer_achievement,transit_status,transit_flag,積送中フラグ,2,FALSE,NO,*flag,,
,inventory_transfer_achievement,transit_status,created_at,登録日時,3,,YES,timestamp,,
,inventory_transfer_achievement,transit_status,updated_at,最終更新日時,4,,YES,timestamp,,
,inventory_transfer_achievement,transit_status,updated_by,最終更新者,5,,YES,bigint,,ユーザーアカウントテーブルのID
,inventory_transfer_achievement,transit_status,update_cause,最終更新契機,6,,YES,varchar(32),,機能名
,inventory_transfer_achievement,transit_status,version,バージョン,7,,YES,bigint,,楽観ロック用
,logistics_linkage,logistics_receipt_kind,id,id,1,,NO,*id,1,
,logistics_linkage,logistics_receipt_kind,receipt_kind,入荷区分,2,,NO,character varying(1),,
,logistics_linkage,logistics_receipt_kind,receipt_kind_name,入荷区分名,3,,NO,character varying(10),,
,logistics_linkage,logistics_receipt_kind,created_at,登録日時,4,,YES,timestamp,,
,logistics_linkage,logistics_receipt_kind,updated_at,最終更新日時,5,,YES,timestamp,,
,logistics_linkage,logistics_receipt_kind,updated_by,最終更新者,6,,YES,bigint,,ユーザーアカウントテーブルのID
,logistics_linkage,logistics_receipt_kind,update_cause,最終更新契機,7,,YES,varchar(32),,機能名
,logistics_linkage,logistics_receipt_kind,version,バージョン,8,,YES,bigint,,楽観ロック用
,logistics_linkage,logistics_shipment_kind,id,id,1,,NO,*id,1,
,logistics_linkage,logistics_shipment_kind,shipment_kind,出荷区分,2,,NO,character varying(1),,
,logistics_linkage,logistics_shipment_kind,shipment_kind_name,出荷区分名,3,,NO,character varying(10),,
,logistics_linkage,logistics_shipment_kind,created_at,登録日時,4,,YES,timestamp,,
,logistics_linkage,logistics_shipment_kind,updated_at,最終更新日時,5,,YES,timestamp,,
,logistics_linkage,logistics_shipment_kind,updated_by,最終更新者,6,,YES,bigint,,ユーザーアカウントテーブルのID
,logistics_linkage,logistics_shipment_kind,update_cause,最終更新契機,7,,YES,varchar(32),,機能名
,logistics_linkage,logistics_shipment_kind,version,バージョン,8,,YES,bigint,,楽観ロック用
,logistics_linkage,receipt_achievement_interface,id,id,1,,NO,*id,1,
,logistics_linkage,receipt_achievement_interface,receipt_achievement_interface_number,入荷実績I/Fno,2,,NO,bigint,,
,logistics_linkage,receipt_achievement_interface,processed_flag,処理済フラグ,3,FALSE,NO,*flag,,
,logistics_linkage,receipt_achievement_interface,LMS_receipt_achievement_number,LMS入荷実績no,4,,YES,character varying(14),,
,logistics_linkage,receipt_achievement_interface,original_LMS_receipt_achievement_number,元LMS入荷実績no,5,,YES,character varying(14),,
,logistics_linkage,receipt_achievement_interface,correction_code,訂正コード,6,,YES,character varying(1),,
,logistics_linkage,receipt_achievement_interface,warehouse_code,倉庫コード,7,,YES,character varying(5),,
,logistics_linkage,receipt_achievement_interface,depositor_code,寄託者コード,8,,YES,character varying(12),,
,logistics_linkage,receipt_achievement_interface,receipt_kind,入荷区分,9,,YES,character varying(1),,
,logistics_linkage,receipt_achievement_interface,purchase_partner_code,仕入先コード,10,,YES,character varying(20),,
,logistics_linkage,receipt_achievement_interface,receipt_date,入荷日,11,,YES,numeric(8),,
,logistics_linkage,receipt_achievement_interface,purchase_order_number,発注no,12,,YES,character varying(20),,
,logistics_linkage,receipt_achievement_interface,invoice_number,インボイスno,13,,YES,character varying(20),,
,logistics_linkage,receipt_achievement_interface,container_number,コンテナno,14,,YES,character varying(20),,
,logistics_linkage,receipt_achievement_interface,partial_shipment_count,分納回数,15,,YES,numeric(2),,
,logistics_linkage,receipt_achievement_interface,receipt_number,入荷no,16,,YES,character varying(10),,
,logistics_linkage,receipt_achievement_interface,receipt_line_number,入荷明細行no,17,,YES,character varying(5),,
,logistics_linkage,receipt_achievement_interface,product_code,商品コード,18,,YES,character varying(48),,
,logistics_linkage,receipt_achievement_interface,part_number_code,品番コード,19,,YES,character varying(40),,
,logistics_linkage,receipt_achievement_interface,color_code,カラーコード,20,,YES,character varying(10),,
,logistics_linkage,receipt_achievement_interface,size_code,サイズコード,21,,YES,character varying(10),,
,logistics_linkage,receipt_achievement_interface,achievement_best_by_date,賞味期限日（実績）,22,,YES,character varying(8),,
,logistics_linkage,receipt_achievement_interface,achievement_production_lot,製造ロット（実績）,23,,YES,character varying(20),,
,logistics_linkage,receipt_achievement_interface,achievement_production_date,製造日（実績）,24,,YES,character varying(8),,
,logistics_linkage,receipt_achievement_interface,achievement_lot_number_1,ロットno1（実績）,25,,YES,character varying(20),,
,logistics_linkage,receipt_achievement_interface,achievement_lot_number_2,ロットno2（実績）,26,,YES,character varying(20),,
,logistics_linkage,receipt_achievement_interface,achievement_lot_number_3,ロットno3（実績）,27,,YES,character varying(20),,
,logistics_linkage,receipt_achievement_interface,achievement_lot_number_4,ロットno4（実績）,28,,YES,character varying(20),,
,logistics_linkage,receipt_achievement_interface,achievement_lot_number_5,ロットno5（実績）,29,,YES,numeric(13),,
